QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote
USGALLUP.061148.RK01A,Disapprove,47,Do you approve or disapprove of the way Harry Truman is handling his job as President?,,,06/11/1948,Gallup Organization,,Gallup Poll,05/28/1948,06/2/1948,Y,National Adult,3172,,Face-to-face interview,Sample size is approximate.
USGALLUP.061148.RK01A,No opinion,14,Do you approve or disapprove of the way Harry Truman is handling his job as President?,,,06/11/1948,Gallup Organization,,Gallup Poll,05/28/1948,06/2/1948,Y,National Adult,3172,,Face-to-face interview,Sample size is approximate.
USGALLUP.46-378.QKT19,Approve,33,Do you approve or disapprove of the way Truman is handling his job as President?,,,09/1/1946,Gallup Organization,,Gallup Poll (AIPO),09/13/1946,09/18/1946,Y,National Adult,3232,,Face-to-face interview,Sample size is approximate.
USGALLUP.46-378.QKT19,Disapprove,52,Do you approve or disapprove of the way Truman is handling his job as President?,,,09/1/1946,Gallup Organization,,Gallup Poll (AIPO),09/13/1946,09/18/1946,Y,National Adult,3232,,Face-to-face interview,Sample size is approximate.
USGALLUP.46-378.QKT19,No opinion,15,Do you approve or disapprove of the way Truman is handling his job as President?,,,09/1/1946,Gallup Organization,,Gallup Poll (AIPO),09/13/1946,09/18/1946,Y,National Adult,3232,,Face-to-face interview,Sample size is approximate.
USGALLUP.42-275.QKT12B,Approve,77,"Do you approve, or disapprove of the way Roosevelt is handling his job as President today?",,,09/1/1942,Gallup Organization,,Gallup Poll (AIPO),08/27/1942,09/1/1942,Y,National Adult,3018,,Face-to-face interview,Sample size is approximate.
USGALLUP.42-275.QKT12B,Disapprove,15,"Do you approve, or disapprove of the way Roosevelt is handling his job as President today?",,,09/1/1942,Gallup Organization,,Gallup Poll (AIPO),08/27/1942,09/1/1942,Y,National Adult,3018,,Face-to-face interview,Sample size is approximate.
USGALLUP.42-275.QKT12B,No opinion,8,"Do you approve, or disapprove of the way Roosevelt is handling his job as President today?",,,09/1/1942,Gallup Organization,,Gallup Poll (AIPO),08/27/1942,09/1/1942,Y,National Adult,3018,,Face-to-face interview,Sample size is approximate.
USGALLUP.410.QK06,Approve,50,Do you approve or disapprove of the way Truman is handling his job as President?,,Asked of Form K half sample,01/1/1948,Gallup Organization,,Gallup Poll (AIPO),01/2/1948,01/7/1948,Y,National adult,2983,,Face-to-face interview,Sample size is approximate.
USGALLUP.410.QK06,Disapprove,34,Do you approve or disapprove of the way Truman is handling his job as President?,,Asked of Form K half sample,01/1/1948,Gallup Organization,,Gallup Poll (AIPO),01/2/1948,01/7/1948,Y,National adult,2983,,Face-to-face interview,Sample size is approximate.
USGALLUP.410.QK06,No opinion,17,Do you approve or disapprove of the way Truman is handling his job as President?,,Asked of Form K half sample,01/1/1948,Gallup Organization,,Gallup Poll (AIPO),01/2/1948,01/7/1948,Y,National adult,2983,,Face-to-face interview,Sample size is approximate.
USGALLUP.420T.QT02,Approve,41,Do you approve or disapprove of the way Truman is handling his job as President?,,,06/1/1948,Gallup Organization,,Gallup Poll (AIPO),06/19/1948,06/24/1948,Y,National adult,3154,,Face-to-face interview,Sample size is approximate.
USGALLUP.420T.QT02,Disapprove,42,Do you approve or disapprove of the way Truman is handling his job as President?,,,06/1/1948,Gallup Organization,,Gallup Poll (AIPO),06/19/1948,06/24/1948,Y,National adult,3154,,Face-to-face interview,Sample size is approximate.
USGALLUP.420T.QT02,No opinion,17,Do you approve or disapprove of the way Truman is handling his job as President?,,,06/1/1948,Gallup Organization,,Gallup Poll (AIPO),06/19/1948,06/24/1948,Y,National adult,3154,,Face-to-face interview,Sample size is approximate.
USGALLUP.110245.RK18,Approve,82,Do you approve or disapprove of the way Harry Truman is handling his job as President?,,,11/2/1945,Gallup Organization,,Gallup Poll,10/5/1945,10/10/1945,Y,National Adult,3096,,Face-to-face interview,Sample size is approximate.
USGALLUP.110245.RK18,Disapprove,9,Do you approve or disapprove of the way Harry Truman is handling his job as President?,,,11/2/1945,Gallup Organization,,Gallup Poll,10/5/1945,10/10/1945,Y,National Adult,3096,,Face-to-face interview,Sample size is approximate.
USGALLUP.110245.RK18,No opinion,9,Do you approve or disapprove of the way Harry Truman is handling his job as President?,,,11/2/1945,Gallup Organization,,Gallup Poll,10/5/1945,10/10/1945,Y,National Adult,3096,,Face-to-face interview,Sample size is approximate.
USGALLUP.43-287.QKT14C,Approve,75,Do you approve or disapprove of the way Roosevelt is handling his job as President today?,,,01/1/1943,Gallup Organization,,Gallup Poll (AIPO),01/9/1943,01/14/1943,Y,National Adult,3052,,Face-to-face interview,Sample size is approximate.
USGALLUP.43-287.QKT14C,Disapprove,15,Do you approve or disapprove of the way Roosevelt is handling his job as President today?,,,01/1/1943,Gallup Organization,,Gallup Poll (AIPO),01/9/1943,01/14/1943,Y,National Adult,3052,,Face-to-face interview,Sample size is approximate.
USGALLUP.43-287.QKT14C,No opinion,10,Do you approve or disapprove of the way Roosevelt is handling his job as President today?,,,01/1/1943,Gallup Organization,,Gallup Poll (AIPO),01/9/1943,01/14/1943,Y,National Adult,3052,,Face-to-face interview,Sample size is approximate.
USGALLUP.42-262.QKT13C,Approve,79,Do you approve or disapprove of the way Roosevelt is handling his job as President today?,,,03/1/1942,Gallup Organization,,Gallup Poll (AIPO),02/25/1942,03/2/1942,Y,National Adult,3106,,Face-to-face interview,Sample size is approximate.
USGALLUP.42-262.QKT13C,Disapprove,14,Do you approve or disapprove of the way Roosevelt is handling his job as President today?,,,03/1/1942,Gallup Organization,,Gallup Poll (AIPO),02/25/1942,03/2/1942,Y,National Adult,3106,,Face-to-face interview,Sample size is approximate.
USGALLUP.42-262.QKT13C,No opinion,8,Do you approve or disapprove of the way Roosevelt is handling his job as President today?,,,03/1/1942,Gallup Organization,,Gallup Poll (AIPO),02/25/1942,03/2/1942,Y,National Adult,3106,,Face-to-face interview,Sample size is approximate.
USGALLUP.46-382.Q13,Approve,27,Do you approve or disapprove of the way (Harry) Truman is handling his job as President?,,,10/1/1946,Gallup Organization,,Gallup Poll--(AIPO),10/23/1946,10/28/1946,Y,National adult eligible voters,1500,,Face-to-face interview,Sample size is approximate
USGALLUP.46-382.Q13,Disapprove,57,Do you approve or disapprove of the way (Harry) Truman is handling his job as President?,,,10/1/1946,Gallup Organization,,Gallup Poll--(AIPO),10/23/1946,10/28/1946,Y,National adult eligible voters,1500,,Face-to-face interview,Sample size is approximate
USGALLUP.46-382.Q13,No opinion,16,Do you approve or disapprove of the way (Harry) Truman is handling his job as President?,,,10/1/1946,Gallup Organization,,Gallup Poll--(AIPO),10/23/1946,10/28/1946,Y,National adult eligible voters,1500,,Face-to-face interview,Sample size is approximate
USGALLUP.47-399.QKT16,Approve,55,Do you approve or disapprove of the way (Harry) Truman is handling his job as President?,,,06/1/1947,Gallup Organization,,Gallup Poll (AIPO),06/20/1947,06/25/1947,Y,National adult,3088,,Face-to-face interview,Sample size is approximate.
USGALLUP.47-399.QKT16,Disapprove,31,Do you approve or disapprove of the way (Harry) Truman is handling his job as President?,,,06/1/1947,Gallup Organization,,Gallup Poll (AIPO),06/20/1947,06/25/1947,Y,National adult,3088,,Face-to-face interview,Sample size is approximate.
USGALLUP.47-399.QKT16,No opinion,14,Do you approve or disapprove of the way (Harry) Truman is handling his job as President?,,,06/1/1947,Gallup Organization,,Gallup Poll (AIPO),06/20/1947,06/25/1947,Y,National adult,3088,,Face-to-face interview,Sample size is approximate.
USGALLUP.46-384.QKT04,Approve,34,DO YOU APPROVE OR DISAPPROVE OF THE WAY (HARRY) TRUMAN IS HANDLING HIS JOB AS PRESIDENT?,,,11/1/1946,Gallup Organization,,Gallup Poll (AIPO),11/15/1946,11/20/1946,Y,National adult,3203,,Face-to-face interview,Sample size is approximate.
USGALLUP.46-384.QKT04,Disapprove,53,DO YOU APPROVE OR DISAPPROVE OF THE WAY (HARRY) TRUMAN IS HANDLING HIS JOB AS PRESIDENT?,,,11/1/1946,Gallup Organization,,Gallup Poll (AIPO),11/15/1946,11/20/1946,Y,National adult,3203,,Face-to-face interview,Sample size is approximate.
USGALLUP.46-384.QKT04,No opinion,13,DO YOU APPROVE OR DISAPPROVE OF THE WAY (HARRY) TRUMAN IS HANDLING HIS JOB AS PRESIDENT?,,,11/1/1946,Gallup Organization,,Gallup Poll (AIPO),11/15/1946,11/20/1946,Y,National adult,3203,,Face-to-face interview,Sample size is approximate.
USGALLUP.410.QT06,Approve,56,Do you approve or disapprove of the way Truman is handling his job as President at this time?,,Asked of Form T half sample,01/1/1948,Gallup Organization,,Gallup Poll (AIPO),01/2/1948,01/7/1948,Y,National adult,2983,,Face-to-face interview,Sample size is approximate.
USGALLUP.410.QT06,Disapprove,29,Do you approve or disapprove of the way Truman is handling his job as President at this time?,,Asked of Form T half sample,01/1/1948,Gallup Organization,,Gallup Poll (AIPO),01/2/1948,01/7/1948,Y,National adult,2983,,Face-to-face interview,Sample size is approximate.
USGALLUP.410.QT06,No opinion,15,Do you approve or disapprove of the way Truman is handling his job as President at this time?,,Asked of Form T half sample,01/1/1948,Gallup Organization,,Gallup Poll (AIPO),01/2/1948,01/7/1948,Y,National adult,2983,,Face-to-face interview,Sample size is approximate.
USGALLUP.033047.RK06,Approve,60,Do you approve or disapprove of the way Harry Truman is handling his job as President?,,,03/30/1947,Gallup Organization,,Gallup Poll,03/14/1947,03/19/1947,Y,National Adult,2884,,Face-to-face interview,Sample size is approximate.
USGALLUP.033047.RK06,Disapprove,23,Do you approve or disapprove of the way Harry Truman is handling his job as President?,,,03/30/1947,Gallup Organization,,Gallup Poll,03/14/1947,03/19/1947,Y,National Adult,2884,,Face-to-face interview,Sample size is approximate.
USGALLUP.033047.RK06,No opinion,17,Do you approve or disapprove of the way Harry Truman is handling his job as President?,,,03/30/1947,Gallup Organization,,Gallup Poll,03/14/1947,03/19/1947,Y,National Adult,2884,,Face-to-face interview,Sample size is approximate.
USGALLUP.03JAN23.R04,Approve,53,Do you approve or disapprove of the way George W. Bush has handled his job as president over the past few weeks?,,,01/28/2003,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,01/23/2003,01/25/2003,Y,National adult,1000,Q4,Telephone Interview,
USGALLUP.03JAN23.R04,Disapprove,44,Do you approve or disapprove of the way George W. Bush has handled his job as president over the past few weeks?,,,01/28/2003,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,01/23/2003,01/25/2003,Y,National adult,1000,Q4,Telephone Interview,
USGALLUP.03JAN23.R04,No opinion,3,Do you approve or disapprove of the way George W. Bush has handled his job as president over the past few weeks?,,,01/28/2003,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,01/23/2003,01/25/2003,Y,National adult,1000,Q4,Telephone Interview,
USGALLUP.46-372.QT18,Approve,45,Do you approve or disapprove of the way Truman is handling his job as President?,,Asked of Form T half sample,06/1/1946,Gallup Organization,,Gallup Poll (AIPO),06/1/1946,06/6/1946,Y,National Adult,3112,,Face-to-face interview,Sample size is approximate.
USGALLUP.46-372.QT18,Disapprove,42,Do you approve or disapprove of the way Truman is handling his job as President?,,Asked of Form T half sample,06/1/1946,Gallup Organization,,Gallup Poll (AIPO),06/1/1946,06/6/1946,Y,National Adult,3112,,Face-to-face interview,Sample size is approximate.
USGALLUP.46-372.QT18,No opinion,13,Do you approve or disapprove of the way Truman is handling his job as President?,,Asked of Form T half sample,06/1/1946,Gallup Organization,,Gallup Poll (AIPO),06/1/1946,06/6/1946,Y,National Adult,3112,,Face-to-face interview,Sample size is approximate.
USGALLUP.042348.RK02A,Approve,36,Do you approve or disapprove of the way Harry Truman is handling his job as President?,,,04/23/1948,Gallup Organization,,Gallup Poll,04/9/1948,04/14/1948,Y,National Adult,3367,,Face-to-face interview,Sample size is approximate.
USGALLUP.042348.RK02A,Disapprove,50,Do you approve or disapprove of the way Harry Truman is handling his job as President?,,,04/23/1948,Gallup Organization,,Gallup Poll,04/9/1948,04/14/1948,Y,National Adult,3367,,Face-to-face interview,Sample size is approximate.
USGALLUP.042348.RK02A,No opinion,14,Do you approve or disapprove of the way Harry Truman is handling his job as President?,,,04/23/1948,Gallup Organization,,Gallup Poll,04/9/1948,04/14/1948,Y,National Adult,3367,,Face-to-face interview,Sample size is approximate.
USGALLUP.42-270.QT19A,Approve,80,Do you approve or disapprove of the way Roosevelt is handling his job as President today?,,Asked of Form T half sample,06/1/1942,Gallup Organization,,Gallup Poll (AIPO),06/11/1942,06/16/1942,Y,National Adult,2932,,Face-to-face interview,"Form K interviewed June 11-16, Form T June 12-17. Sample size is approximate."
USGALLUP.42-270.QT19A,Disapprove,14,Do you approve or disapprove of the way Roosevelt is handling his job as President today?,,Asked of Form T half sample,06/1/1942,Gallup Organization,,Gallup Poll (AIPO),06/11/1942,06/16/1942,Y,National Adult,2932,,Face-to-face interview,"Form K interviewed June 11-16, Form T June 12-17. Sample size is approximate."
USGALLUP.42-270.QT19A,No opinion,6,Do you approve or disapprove of the way Roosevelt is handling his job as President today?,,Asked of Form T half sample,06/1/1942,Gallup Organization,,Gallup Poll (AIPO),06/11/1942,06/16/1942,Y,National Adult,2932,,Face-to-face interview,"Form K interviewed June 11-16, Form T June 12-17. Sample size is approximate."
USGALLUP.070145.RK19,Approve,87,Do you approve or disapprove of the way Harry Truman is handling his job as President?,,,07/1/1945,Gallup Organization,,Gallup Poll,06/1/1945,06/5/1945,Y,National Adult,2957,,Face-to-face interview,Sample size is approximate.
USGALLUP.070145.RK19,Disapprove,3,Do you approve or disapprove of the way Harry Truman is handling his job as President?,,,07/1/1945,Gallup Organization,,Gallup Poll,06/1/1945,06/5/1945,Y,National Adult,2957,,Face-to-face interview,Sample size is approximate.
USGALLUP.070145.RK19,No opinion,10,Do you approve or disapprove of the way Harry Truman is handling his job as President?,,,07/1/1945,Gallup Organization,,Gallup Poll,06/1/1945,06/5/1945,Y,National Adult,2957,,Face-to-face interview,Sample size is approximate.
USGALLUP.090242.RK23C,Approve,70,Do you approve or disapprove of the way Franklin Roosevelt is handling his job as President today?,,,09/2/1942,Gallup Organization,,Gallup Poll,08/15/1942,08/20/1942,Y,National Adult,2926,,Face-to-face interview,Sample size is approximate.
USGALLUP.090242.RK23C,Disapprove,16,Do you approve or disapprove of the way Franklin Roosevelt is handling his job as President today?,,,09/2/1942,Gallup Organization,,Gallup Poll,08/15/1942,08/20/1942,Y,National Adult,2926,,Face-to-face interview,Sample size is approximate.
